Time,GEO,Plant_Tec,Unit,Value,Latitude,Longitude
2012,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,29,50.5039,4.4699
2012,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,16.4,50.5039,4.4699
2012,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2012,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2012,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2012,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2012,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2012,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2012,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2012,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2012,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2012,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2012,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,396.7,51.1657,10.4515
2012,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2012,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2012,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2012,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2012,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2012,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2012,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2012,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2012,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2012,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2012,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2012,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,357.4,40.4637,-3.7492
2012,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2012,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2012,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,674,46.2276,2.2137
2012,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,150,46.2276,2.2137
2012,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1023,46.2276,2.2137
2012,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2012,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2012,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2012,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2012,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2012,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2012,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2012,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2012,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2012,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2012,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2012,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,56.8796,24.6032
2012,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2012,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2012,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,55.1694,23.8813
2012,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2012,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2012,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,49.8153,6.1296
2012,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2012,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2012,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.1625,19.5033
2012,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2012,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2012,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,35.9375,14.3754
2012,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2012,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2012,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,52.1326,5.2913
2012,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2012,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2012,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.5162,14.5501
2012,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2012,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2012,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.9194,19.1451
2012,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2012,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2012,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2012,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,194.54,45.9432,24.9668
2012,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2012,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,45.9432,24.9668
2012,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2012,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2012,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.1512,14.9955
2012,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2012,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2012,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,48.669,19.699
2012,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2012,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2012,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,61.9241,25.7482
2012,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,459,58.838609,14.812291
2012,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2012,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
2012,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,185,55.3781,-3.436
2012,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2012,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,699,55.3781,-3.436
2013,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2013,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,8,50.5039,4.4699
2013,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2013,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2013,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2013,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2013,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2013,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2013,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2013,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2013,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2013,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2013,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,250.6,51.1657,10.4515
2013,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2013,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2013,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2013,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2013,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2013,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2013,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2013,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2013,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2013,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2013,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2013,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,344.6,40.4637,-3.7492
2013,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2013,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2013,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,694,46.2276,2.2137
2013,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,124,46.2276,2.2137
2013,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1172,46.2276,2.2137
2013,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2013,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2013,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2013,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2013,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2013,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2013,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2013,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2013,Cyprus,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2013,Latvia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2013,Latvia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,56.8796,24.6032
2013,Latvia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,56.8796,24.6032
2013,Lithuania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2013,Lithuania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,55.1694,23.8813
2013,Lithuania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,55.1694,23.8813
2013,Luxembourg,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2013,Luxembourg,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,49.8153,6.1296
2013,Luxembourg,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,49.8153,6.1296
2013,Hungary,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2013,Hungary,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.1625,19.5033
2013,Hungary,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.1625,19.5033
2013,Malta,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2013,Malta,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,35.9375,14.3754
2013,Malta,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,35.9375,14.3754
2013,Netherlands,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2013,Netherlands,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,52.1326,5.2913
2013,Netherlands,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,52.1326,5.2913
2013,Austria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2013,Austria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,47.5162,14.5501
2013,Austria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,47.5162,14.5501
2013,Poland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2013,Poland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.9194,19.1451
2013,Poland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.9194,19.1451
2013,Portugal,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2013,Portugal,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2013,Portugal,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,39.3999,-8.2245
2013,Romania,Production of fresh fuel elements (tHM),Tonnes of heavy metal,208.4,45.9432,24.9668
2013,Romania,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,45.9432,24.9668
2013,Romania,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,45.9432,24.9668
2013,Slovenia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2013,Slovenia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,46.1512,14.9955
2013,Slovenia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,46.1512,14.9955
2013,Slovakia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2013,Slovakia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,48.669,19.699
2013,Slovakia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,48.669,19.699
2013,Finland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2013,Finland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,61.9241,25.7482
2013,Finland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,61.9241,25.7482
2013,Sweden,Production of fresh fuel elements (tHM),Tonnes of heavy metal,552,58.838609,14.812291
2013,Sweden,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,58.838609,14.812291
2013,Sweden,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,58.838609,14.812291
2013,United Kingdom,Production of fresh fuel elements (tHM),Tonnes of heavy metal,176,55.3781,-3.436
2013,United Kingdom,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,55.3781,-3.436
2013,United Kingdom,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,823,55.3781,-3.436
2014,Belgium,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2014,Belgium,Production of MOX fuel elements (tHM),Tonnes of heavy metal,13.9,50.5039,4.4699
2014,Belgium,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,50.5039,4.4699
2014,Bulgaria,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2014,Bulgaria,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,42.7339,25.4858
2014,Bulgaria,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,42.7339,25.4858
2014,Czechia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2014,Czechia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2014,Czechia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,49.817492,15.472962
2014,Denmark,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2014,Denmark,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2014,Denmark,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,56.2639,9.5018
2014,Germany,Production of fresh fuel elements (tHM),Tonnes of heavy metal,307.7,51.1657,10.4515
2014,Germany,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,51.1657,10.4515
2014,Germany,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,51.1657,10.4515
2014,Estonia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2014,Estonia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2014,Estonia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,58.5953,25.0136
2014,Ireland,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2014,Ireland,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2014,Ireland,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,53.4129,-8.2439
2014,Greece,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2014,Greece,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2014,Greece,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,39.0742,21.8243
2014,Spain,Production of fresh fuel elements (tHM),Tonnes of heavy metal,324.8,40.4637,-3.7492
2014,Spain,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2014,Spain,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,40.4637,-3.7492
2014,France,Production of fresh fuel elements (tHM),Tonnes of heavy metal,643,46.2276,2.2137
2014,France,Production of MOX fuel elements (tHM),Tonnes of heavy metal,134,46.2276,2.2137
2014,France,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,1217,46.2276,2.2137
2014,Croatia,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2014,Croatia,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,45.1,15.2
2014,Croatia,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,0,45.1,15.2
2014,Italy,Production of fresh fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2014,Italy,Production of MOX fuel elements (tHM),Tonnes of heavy metal,,41.8719,12.5674
2014,Italy,Production of uranium and plutonium in reprocessing plants (tHM),Tonnes of heavy metal,,41.8719,12.5674
2014,Cyprus,Production of fresh fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
2014,Cyprus,Production of MOX fuel elements (tHM),Tonnes of heavy metal,0,35.1264,33.4299
