"TIME","GEO","NRG_BAL","SIEC","UNIT","Value"
"2019","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","5,563.916"
"2019","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1,180.000"
"2019","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","65,029.543"
"2019","Netherlands","Inland consumption - calculated","Biogases","Terajoule","14,913.297"
"2019","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","38,480.333"
"2019","Austria","Inland consumption - calculated","Geothermal","Terajoule","1,422.831"
"2019","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7,494.243"
"2019","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","193,423.480"
"2019","Austria","Inland consumption - calculated","Biogases","Terajoule","8,983.396"
"2019","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","7,900.781"
"2019","Poland","Inland consumption - calculated","Geothermal","Terajoule","1,050.398"
"2019","Poland","Inland consumption - calculated","Solar thermal","Terajoule","3,008.736"
"2019","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","393,300.142"
"2019","Poland","Inland consumption - calculated","Biogases","Terajoule","12,498.053"
"2019","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,271.453"
"2019","Portugal","Inland consumption - calculated","Geothermal","Terajoule","8,286.804"
"2019","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","4,033.172"
"2019","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","106,234.951"
"2019","Portugal","Inland consumption - calculated","Biogases","Terajoule","3,355.158"
"2019","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,939.797"
"2019","Romania","Inland consumption - calculated","Geothermal","Terajoule","1,662.658"
"2019","Romania","Inland consumption - calculated","Solar thermal","Terajoule","30.296"
"2019","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","144,798.784"
"2019","Romania","Inland consumption - calculated","Biogases","Terajoule","794.294"
"2019","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","85.175"
"2019","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","620.890"
"2019","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","443.298"
"2019","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","22,932.039"
"2019","Slovenia","Inland consumption - calculated","Biogases","Terajoule","929.681"
"2019","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","408.000"
"2019","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","321.000"
"2019","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","58,146.000"
"2019","Slovakia","Inland consumption - calculated","Biogases","Terajoule","5,984.000"
"2019","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,322.000"
"2019","Finland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Finland","Inland consumption - calculated","Solar thermal","Terajoule","91.000"
"2019","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","377,054.000"
"2019","Finland","Inland consumption - calculated","Biogases","Terajoule","7,851.000"
"2019","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","14,645.000"
"2019","Sweden","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","446.000"
"2019","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","401,231.000"
"2019","Sweden","Inland consumption - calculated","Biogases","Terajoule","7,600.000"
"2019","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","36,373.000"
"2019","Iceland","Inland consumption - calculated","Geothermal","Terajoule","174,485.986"
"2019","Iceland","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2019","Iceland","Inland consumption - calculated","Biogases","Terajoule","51.274"
"2019","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Liechtenstein","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Liechtenstein","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Liechtenstein","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2019","Liechtenstein","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2019","Liechtenstein","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Norway","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Norway","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","41,363.821"
"2019","Norway","Inland consumption - calculated","Biogases","Terajoule","3,611.000"
"2019","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","8,691.834"
"2019","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule","34.000"
"2019","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule","2,232.000"
"2019","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule","339,073.000"
"2019","United Kingdom","Inland consumption - calculated","Biogases","Terajoule","114,931.000"
"2019","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule","48,783.000"
"2019","Montenegro","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000"
"2019","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,118.000"
"2019","Montenegro","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2019","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","204.856"
"2019","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","8,490.791"
"2019","North Macedonia","Inland consumption - calculated","Biogases","Terajoule","793.478"
"2019","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Albania","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Albania","Inland consumption - calculated","Solar thermal","Terajoule","590.340"
"2019","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,577.550"
"2019","Albania","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2019","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Serbia","Inland consumption - calculated","Geothermal","Terajoule","219.406"
"2019","Serbia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","46,917.200"
"2019","Serbia","Inland consumption - calculated","Biogases","Terajoule","1,189.969"
"2019","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Turkey","Inland consumption - calculated","Geothermal","Terajoule","404,068.068"
"2019","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","34,582.968"
"2019","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","74,692.393"
"2019","Turkey","Inland consumption - calculated","Biogases","Terajoule","24,823.831"
"2019","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule","435.797"
"2019","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","52,575.000"
"2019","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule","67.000"
"2019","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","15.587"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","15,699.586"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Moldova","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Moldova","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","26,854.000"
"2019","Moldova","Inland consumption - calculated","Biogases","Terajoule","292.000"
"2019","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Ukraine","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2019","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2019","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","139,206.900"
"2019","Ukraine","Inland consumption - calculated","Biogases","Terajoule","2,028.000"
"2019","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2019","Georgia","Inland consumption - calculated","Geothermal","Terajoule","760.000"
"2019","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","129.800"
"2019","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","10,269.098"
"2019","Georgia","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2019","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","European Union - 27 countries (from 2020)","Inland consumption - calculated","Geothermal","Terajoule","288,373.107"
"2020","European Union - 27 countries (from 2020)","Inland consumption - calculated","Solar thermal","Terajoule","186,879.461"
"2020","European Union - 27 countries (from 2020)","Inland consumption - calculated","Primary solid biofuels","Terajoule","4,051,089.800"
"2020","European Union - 27 countries (from 2020)","Inland consumption - calculated","Biogases","Terajoule","616,135.287"
"2020","European Union - 27 countries (from 2020)","Inland consumption - calculated","Renewable municipal waste","Terajoule","401,273.456"
"2020","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Geothermal","Terajoule","276,140.121"
"2020","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Solar thermal","Terajoule","176,532.194"
"2020","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Primary solid biofuels","Terajoule","2,629,898.792"
"2020","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Biogases","Terajoule","538,360.173"
"2020","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Renewable municipal waste","Terajoule","323,114.834"
"2020","Belgium","Inland consumption - calculated","Geothermal","Terajoule","152.100"
"2020","Belgium","Inland consumption - calculated","Solar thermal","Terajoule","1,129.400"
"2020","Belgium","Inland consumption - calculated","Primary solid biofuels","Terajoule","77,148.600"
"2020","Belgium","Inland consumption - calculated","Biogases","Terajoule","10,209.700"
"2020","Belgium","Inland consumption - calculated","Renewable municipal waste","Terajoule","16,201.600"
"2020","Bulgaria","Inland consumption - calculated","Geothermal","Terajoule","1,495.000"
"2020","Bulgaria","Inland consumption - calculated","Solar thermal","Terajoule","1,147.385"
"2020","Bulgaria","Inland consumption - calculated","Primary solid biofuels","Terajoule","67,369.764"
"2020","Bulgaria","Inland consumption - calculated","Biogases","Terajoule","2,231.674"
"2020","Bulgaria","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,755.494"
"2020","Czechia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Czechia","Inland consumption - calculated","Solar thermal","Terajoule","788.597"
"2020","Czechia","Inland consumption - calculated","Primary solid biofuels","Terajoule","140,965.575"
"2020","Czechia","Inland consumption - calculated","Biogases","Terajoule","24,888.839"
"2020","Czechia","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,012.912"
"2020","Denmark","Inland consumption - calculated","Geothermal","Terajoule","45.842"
"2020","Denmark","Inland consumption - calculated","Solar thermal","Terajoule","3,276.084"
"2020","Denmark","Inland consumption - calculated","Primary solid biofuels","Terajoule","125,302.494"
"2020","Denmark","Inland consumption - calculated","Biogases","Terajoule","21,378.853"
"2020","Denmark","Inland consumption - calculated","Renewable municipal waste","Terajoule","22,883.583"
"2020","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Geothermal","Terajoule","15,152.000"
"2020","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Solar thermal","Terajoule","31,345.000"
"2020","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Primary solid biofuels","Terajoule","533,515.000"
"2020","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Biogases","Terajoule","324,259.000"
"2020","Germany (until 1990 former territory of the FRG)","Inland consumption - calculated","Renewable municipal waste","Terajoule","130,993.000"
"2020","Estonia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Estonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Estonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","47,515.590"
"2020","Estonia","Inland consumption - calculated","Biogases","Terajoule","832.000"
"2020","Estonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,292.234"
"2020","Ireland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Ireland","Inland consumption - calculated","Solar thermal","Terajoule","590.546"
"2020","Ireland","Inland consumption - calculated","Primary solid biofuels","Terajoule","10,793.122"
"2020","Ireland","Inland consumption - calculated","Biogases","Terajoule","2,190.362"
"2020","Ireland","Inland consumption - calculated","Renewable municipal waste","Terajoule","6,070.988"
"2020","Greece","Inland consumption - calculated","Geothermal","Terajoule","235.000"
"2020","Greece","Inland consumption - calculated","Solar thermal","Terajoule","12,271.900"
"2020","Greece","Inland consumption - calculated","Primary solid biofuels","Terajoule","32,965.137"
"2020","Greece","Inland consumption - calculated","Biogases","Terajoule","5,665.000"
"2020","Greece","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Spain","Inland consumption - calculated","Geothermal","Terajoule","8.069"
"2020","Spain","Inland consumption - calculated","Solar thermal","Terajoule","95,795.036"
"2020","Spain","Inland consumption - calculated","Primary solid biofuels","Terajoule","211,587.000"
"2020","Spain","Inland consumption - calculated","Biogases","Terajoule","13,539.000"
"2020","Spain","Inland consumption - calculated","Renewable municipal waste","Terajoule","9,884.487"
"2020","France","Inland consumption - calculated","Geothermal","Terajoule","19,978.331"
"2020","France","Inland consumption - calculated","Solar thermal","Terajoule","8,145.418"
"2020","France","Inland consumption - calculated","Primary solid biofuels","Terajoule","415,067.878"
"2020","France","Inland consumption - calculated","Biogases","Terajoule","47,469.442"
"2020","France","Inland consumption - calculated","Renewable municipal waste","Terajoule","52,095.654"
"2020","Croatia","Inland consumption - calculated","Geothermal","Terajoule","2,451.335"
"2020","Croatia","Inland consumption - calculated","Solar thermal","Terajoule","684.300"
"2020","Croatia","Inland consumption - calculated","Primary solid biofuels","Terajoule","54,943.718"
"2020","Croatia","Inland consumption - calculated","Biogases","Terajoule","3,480.516"
"2020","Croatia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Italy","Inland consumption - calculated","Geothermal","Terajoule","223,696.664"
"2020","Italy","Inland consumption - calculated","Solar thermal","Terajoule","9,897.752"
"2020","Italy","Inland consumption - calculated","Primary solid biofuels","Terajoule","349,741.667"
"2020","Italy","Inland consumption - calculated","Biogases","Terajoule","84,484.094"
"2020","Italy","Inland consumption - calculated","Renewable municipal waste","Terajoule","35,303.972"
"2020","Cyprus","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Cyprus","Inland consumption - calculated","Solar thermal","Terajoule","3,113.741"
"2020","Cyprus","Inland consumption - calculated","Primary solid biofuels","Terajoule","1,147.905"
"2020","Cyprus","Inland consumption - calculated","Biogases","Terajoule","556.275"
"2020","Cyprus","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,377.911"
"2020","Latvia","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Latvia","Inland consumption - calculated","Solar thermal","Terajoule","39.957"
"2020","Latvia","Inland consumption - calculated","Primary solid biofuels","Terajoule","58,895.406"
"2020","Latvia","Inland consumption - calculated","Biogases","Terajoule","3,358.877"
"2020","Latvia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,487.893"
"2020","Lithuania","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Lithuania","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Lithuania","Inland consumption - calculated","Primary solid biofuels","Terajoule","53,743.000"
"2020","Lithuania","Inland consumption - calculated","Biogases","Terajoule","1,617.000"
"2020","Lithuania","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,165.000"
"2020","Luxembourg","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Luxembourg","Inland consumption - calculated","Solar thermal","Terajoule","107.490"
"2020","Luxembourg","Inland consumption - calculated","Primary solid biofuels","Terajoule","7,027.198"
"2020","Luxembourg","Inland consumption - calculated","Biogases","Terajoule","752.131"
"2020","Luxembourg","Inland consumption - calculated","Renewable municipal waste","Terajoule","544.538"
"2020","Hungary","Inland consumption - calculated","Geothermal","Terajoule","6,274.000"
"2020","Hungary","Inland consumption - calculated","Solar thermal","Terajoule","627.000"
"2020","Hungary","Inland consumption - calculated","Primary solid biofuels","Terajoule","85,940.000"
"2020","Hungary","Inland consumption - calculated","Biogases","Terajoule","3,745.000"
"2020","Hungary","Inland consumption - calculated","Renewable municipal waste","Terajoule","3,009.000"
"2020","Malta","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Malta","Inland consumption - calculated","Solar thermal","Terajoule","214.469"
"2020","Malta","Inland consumption - calculated","Primary solid biofuels","Terajoule","58.650"
"2020","Malta","Inland consumption - calculated","Biogases","Terajoule","56.214"
"2020","Malta","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Netherlands","Inland consumption - calculated","Geothermal","Terajoule","6,185.279"
"2020","Netherlands","Inland consumption - calculated","Solar thermal","Terajoule","1,176.000"
"2020","Netherlands","Inland consumption - calculated","Primary solid biofuels","Terajoule","94,279.668"
"2020","Netherlands","Inland consumption - calculated","Biogases","Terajoule","17,404.282"
"2020","Netherlands","Inland consumption - calculated","Renewable municipal waste","Terajoule","38,844.883"
"2020","Austria","Inland consumption - calculated","Geothermal","Terajoule","1,524.535"
"2020","Austria","Inland consumption - calculated","Solar thermal","Terajoule","7,621.269"
"2020","Austria","Inland consumption - calculated","Primary solid biofuels","Terajoule","195,368.778"
"2020","Austria","Inland consumption - calculated","Biogases","Terajoule","8,818.737"
"2020","Austria","Inland consumption - calculated","Renewable municipal waste","Terajoule","8,015.599"
"2020","Poland","Inland consumption - calculated","Geothermal","Terajoule","1,073.481"
"2020","Poland","Inland consumption - calculated","Solar thermal","Terajoule","3,355.466"
"2020","Poland","Inland consumption - calculated","Primary solid biofuels","Terajoule","390,648.703"
"2020","Poland","Inland consumption - calculated","Biogases","Terajoule","13,498.148"
"2020","Poland","Inland consumption - calculated","Renewable municipal waste","Terajoule","6,008.429"
"2020","Portugal","Inland consumption - calculated","Geothermal","Terajoule","8,338.915"
"2020","Portugal","Inland consumption - calculated","Solar thermal","Terajoule","4,215.771"
"2020","Portugal","Inland consumption - calculated","Primary solid biofuels","Terajoule","110,744.966"
"2020","Portugal","Inland consumption - calculated","Biogases","Terajoule","3,464.321"
"2020","Portugal","Inland consumption - calculated","Renewable municipal waste","Terajoule","4,671.075"
"2020","Romania","Inland consumption - calculated","Geothermal","Terajoule","893.328"
"2020","Romania","Inland consumption - calculated","Solar thermal","Terajoule","32.435"
"2020","Romania","Inland consumption - calculated","Primary solid biofuels","Terajoule","142,123.754"
"2020","Romania","Inland consumption - calculated","Biogases","Terajoule","772.084"
"2020","Romania","Inland consumption - calculated","Renewable municipal waste","Terajoule","85.204"
"2020","Slovenia","Inland consumption - calculated","Geothermal","Terajoule","477.228"
"2020","Slovenia","Inland consumption - calculated","Solar thermal","Terajoule","430.445"
"2020","Slovenia","Inland consumption - calculated","Primary solid biofuels","Terajoule","22,148.227"
"2020","Slovenia","Inland consumption - calculated","Biogases","Terajoule","1,128.738"
"2020","Slovenia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Slovakia","Inland consumption - calculated","Geothermal","Terajoule","392.000"
"2020","Slovakia","Inland consumption - calculated","Solar thermal","Terajoule","338.000"
"2020","Slovakia","Inland consumption - calculated","Primary solid biofuels","Terajoule","54,991.000"
"2020","Slovakia","Inland consumption - calculated","Biogases","Terajoule","5,479.000"
"2020","Slovakia","Inland consumption - calculated","Renewable municipal waste","Terajoule","1,333.000"
"2020","Finland","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Finland","Inland consumption - calculated","Solar thermal","Terajoule","100.000"
"2020","Finland","Inland consumption - calculated","Primary solid biofuels","Terajoule","353,160.000"
"2020","Finland","Inland consumption - calculated","Biogases","Terajoule","7,076.000"
"2020","Finland","Inland consumption - calculated","Renewable municipal waste","Terajoule","13,833.000"
"2020","Sweden","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Sweden","Inland consumption - calculated","Solar thermal","Terajoule","436.000"
"2020","Sweden","Inland consumption - calculated","Primary solid biofuels","Terajoule","413,897.000"
"2020","Sweden","Inland consumption - calculated","Biogases","Terajoule","7,780.000"
"2020","Sweden","Inland consumption - calculated","Renewable municipal waste","Terajoule","40,404.000"
"2020","Iceland","Inland consumption - calculated","Geothermal","Terajoule","172,969.040"
"2020","Iceland","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Iceland","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2020","Iceland","Inland consumption - calculated","Biogases","Terajoule","77.503"
"2020","Iceland","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Liechtenstein","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Liechtenstein","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Liechtenstein","Inland consumption - calculated","Primary solid biofuels","Terajoule","0.000"
"2020","Liechtenstein","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2020","Liechtenstein","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Norway","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Norway","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Norway","Inland consumption - calculated","Primary solid biofuels","Terajoule","41,714.555"
"2020","Norway","Inland consumption - calculated","Biogases","Terajoule","2,686.154"
"2020","Norway","Inland consumption - calculated","Renewable municipal waste","Terajoule","8,360.205"
"2020","United Kingdom","Inland consumption - calculated","Geothermal","Terajoule",":"
"2020","United Kingdom","Inland consumption - calculated","Solar thermal","Terajoule",":"
"2020","United Kingdom","Inland consumption - calculated","Primary solid biofuels","Terajoule",":"
"2020","United Kingdom","Inland consumption - calculated","Biogases","Terajoule",":"
"2020","United Kingdom","Inland consumption - calculated","Renewable municipal waste","Terajoule",":"
"2020","Montenegro","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Montenegro","Inland consumption - calculated","Solar thermal","Terajoule","8.000"
"2020","Montenegro","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,185.000"
"2020","Montenegro","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2020","Montenegro","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","North Macedonia","Inland consumption - calculated","Geothermal","Terajoule","198.407"
"2020","North Macedonia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","North Macedonia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9,099.529"
"2020","North Macedonia","Inland consumption - calculated","Biogases","Terajoule","825.086"
"2020","North Macedonia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Albania","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Albania","Inland consumption - calculated","Solar thermal","Terajoule","563.500"
"2020","Albania","Inland consumption - calculated","Primary solid biofuels","Terajoule","6,699.300"
"2020","Albania","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2020","Albania","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Serbia","Inland consumption - calculated","Geothermal","Terajoule","212.088"
"2020","Serbia","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Serbia","Inland consumption - calculated","Primary solid biofuels","Terajoule","67,092.426"
"2020","Serbia","Inland consumption - calculated","Biogases","Terajoule","1,624.444"
"2020","Serbia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Turkey","Inland consumption - calculated","Geothermal","Terajoule","442,795.968"
"2020","Turkey","Inland consumption - calculated","Solar thermal","Terajoule","35,294.724"
"2020","Turkey","Inland consumption - calculated","Primary solid biofuels","Terajoule","86,685.854"
"2020","Turkey","Inland consumption - calculated","Biogases","Terajoule","28,029.107"
"2020","Turkey","Inland consumption - calculated","Renewable municipal waste","Terajoule","364.139"
"2020","Bosnia and Herzegovina","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Bosnia and Herzegovina","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Bosnia and Herzegovina","Inland consumption - calculated","Primary solid biofuels","Terajoule","55,323.000"
"2020","Bosnia and Herzegovina","Inland consumption - calculated","Biogases","Terajoule","104.000"
"2020","Bosnia and Herzegovina","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Solar thermal","Terajoule","15.758"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Primary solid biofuels","Terajoule","15,565.676"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Moldova","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Moldova","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Moldova","Inland consumption - calculated","Primary solid biofuels","Terajoule","27,262.000"
"2020","Moldova","Inland consumption - calculated","Biogases","Terajoule","327.000"
"2020","Moldova","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Ukraine","Inland consumption - calculated","Geothermal","Terajoule","0.000"
"2020","Ukraine","Inland consumption - calculated","Solar thermal","Terajoule","0.000"
"2020","Ukraine","Inland consumption - calculated","Primary solid biofuels","Terajoule","142,713.000"
"2020","Ukraine","Inland consumption - calculated","Biogases","Terajoule","3,862.000"
"2020","Ukraine","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2020","Georgia","Inland consumption - calculated","Geothermal","Terajoule","653.800"
"2020","Georgia","Inland consumption - calculated","Solar thermal","Terajoule","130.800"
"2020","Georgia","Inland consumption - calculated","Primary solid biofuels","Terajoule","9,527.441"
"2020","Georgia","Inland consumption - calculated","Biogases","Terajoule","0.000"
"2020","Georgia","Inland consumption - calculated","Renewable municipal waste","Terajoule","0.000"
"2021","European Union - 27 countries (from 2020)","Inland consumption - calculated","Geothermal","Terajoule","283,246.311"
"2021","European Union - 27 countries (from 2020)","Inland consumption - calculated","Solar thermal","Terajoule","190,417.990"
"2021","European Union - 27 countries (from 2020)","Inland consumption - calculated","Primary solid biofuels","Terajoule","4,341,926.724"
"2021","European Union - 27 countries (from 2020)","Inland consumption - calculated","Biogases","Terajoule","618,533.142"
"2021","European Union - 27 countries (from 2020)","Inland consumption - calculated","Renewable municipal waste","Terajoule","406,186.662"
"2021","Euro area - 19 countries  (from 2015)","Inland consumption - calculated","Geothermal","Terajoule","271,102.517"
