"TIME","GEO","PLANT_TEC","HP_TECH","UNIT","Value"
"2019","Cyprus","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Cyprus","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Cyprus","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Latvia","Installed thermal capacity","Aerothermal","Megawatt","1.439"
"2019","Latvia","Installed thermal capacity","Geothermal","Megawatt","2.922"
"2019","Latvia","Installed thermal capacity","Hydrothermal","Megawatt","0.180"
"2019","Lithuania","Installed thermal capacity","Aerothermal","Megawatt","42.600"
"2019","Lithuania","Installed thermal capacity","Geothermal","Megawatt","46.900"
"2019","Lithuania","Installed thermal capacity","Hydrothermal","Megawatt","1.300"
"2019","Luxembourg","Installed thermal capacity","Aerothermal","Megawatt","10.560"
"2019","Luxembourg","Installed thermal capacity","Geothermal","Megawatt","6.222"
"2019","Luxembourg","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Hungary","Installed thermal capacity","Aerothermal","Megawatt","138.000"
"2019","Hungary","Installed thermal capacity","Geothermal","Megawatt","51.000"
"2019","Hungary","Installed thermal capacity","Hydrothermal","Megawatt","9.000"
"2019","Malta","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Malta","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Malta","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Netherlands","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Netherlands","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Netherlands","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Austria","Installed thermal capacity","Aerothermal","Megawatt","1,438.306"
"2019","Austria","Installed thermal capacity","Geothermal","Megawatt","1,286.189"
"2019","Austria","Installed thermal capacity","Hydrothermal","Megawatt","265.073"
"2019","Poland","Installed thermal capacity","Aerothermal","Megawatt","1,227.923"
"2019","Poland","Installed thermal capacity","Geothermal","Megawatt","903.231"
"2019","Poland","Installed thermal capacity","Hydrothermal","Megawatt","46.189"
"2019","Portugal","Installed thermal capacity","Aerothermal","Megawatt","10,483.715"
"2019","Portugal","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Portugal","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Romania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Romania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Romania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Slovenia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Slovenia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Slovenia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Slovakia","Installed thermal capacity","Aerothermal","Megawatt","719.185"
"2019","Slovakia","Installed thermal capacity","Geothermal","Megawatt","14.270"
"2019","Slovakia","Installed thermal capacity","Hydrothermal","Megawatt","12.890"
"2019","Finland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Finland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Finland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Sweden","Installed thermal capacity","Aerothermal","Megawatt","4,810.000"
"2019","Sweden","Installed thermal capacity","Geothermal","Megawatt","6,466.000"
"2019","Sweden","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Iceland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Iceland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Iceland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Liechtenstein","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Liechtenstein","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Liechtenstein","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Norway","Installed thermal capacity","Aerothermal","Megawatt","5,776.000"
"2019","Norway","Installed thermal capacity","Geothermal","Megawatt","1,772.000"
"2019","Norway","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","United Kingdom","Installed thermal capacity","Aerothermal","Megawatt","25,485.500"
"2019","United Kingdom","Installed thermal capacity","Geothermal","Megawatt","591.559"
"2019","United Kingdom","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Montenegro","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Montenegro","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Montenegro","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","North Macedonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","North Macedonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","North Macedonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Albania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Albania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Albania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Serbia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Serbia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Serbia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Turkey","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Turkey","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Turkey","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Bosnia and Herzegovina","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Bosnia and Herzegovina","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Bosnia and Herzegovina","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Moldova","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Moldova","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Moldova","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Ukraine","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Ukraine","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Ukraine","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2019","Georgia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2019","Georgia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2019","Georgia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","European Union - 27 countries (from 2020)","Installed thermal capacity","Aerothermal","Megawatt","253,112.844"
"2020","European Union - 27 countries (from 2020)","Installed thermal capacity","Geothermal","Megawatt","17,034.949"
"2020","European Union - 27 countries (from 2020)","Installed thermal capacity","Hydrothermal","Megawatt","1,255.530"
"2020","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Aerothermal","Megawatt","244,152.597"
"2020","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Geothermal","Megawatt","8,687.580"
"2020","Euro area - 19 countries  (from 2015)","Installed thermal capacity","Hydrothermal","Megawatt","1,160.818"
"2020","Belgium","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Belgium","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Belgium","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Bulgaria","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Bulgaria","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Bulgaria","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Czechia","Installed thermal capacity","Aerothermal","Megawatt","1,979.457"
"2020","Czechia","Installed thermal capacity","Geothermal","Megawatt","321.578"
"2020","Czechia","Installed thermal capacity","Hydrothermal","Megawatt","33.099"
"2020","Denmark","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Denmark","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Denmark","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Aerothermal","Megawatt","7,627.961"
"2020","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Geothermal","Megawatt","3,916.330"
"2020","Germany (until 1990 former territory of the FRG)","Installed thermal capacity","Hydrothermal","Megawatt","786.695"
"2020","Estonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Estonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Estonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Ireland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Ireland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Ireland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Greece","Installed thermal capacity","Aerothermal","Megawatt","9,496.000"
"2020","Greece","Installed thermal capacity","Geothermal","Megawatt","175.000"
"2020","Greece","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Spain","Installed thermal capacity","Aerothermal","Megawatt","30,769.676"
"2020","Spain","Installed thermal capacity","Geothermal","Megawatt","179.875"
"2020","Spain","Installed thermal capacity","Hydrothermal","Megawatt","1.856"
"2020","France","Installed thermal capacity","Aerothermal","Megawatt","65,020.845"
"2020","France","Installed thermal capacity","Geothermal","Megawatt","2,199.965"
"2020","France","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Croatia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Croatia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Croatia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Italy","Installed thermal capacity","Aerothermal","Megawatt","117,522.781"
"2020","Italy","Installed thermal capacity","Geothermal","Megawatt","812.228"
"2020","Italy","Installed thermal capacity","Hydrothermal","Megawatt","90.248"
"2020","Cyprus","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Cyprus","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Cyprus","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Latvia","Installed thermal capacity","Aerothermal","Megawatt","1.439"
"2020","Latvia","Installed thermal capacity","Geothermal","Megawatt","2.922"
"2020","Latvia","Installed thermal capacity","Hydrothermal","Megawatt","0.180"
"2020","Lithuania","Installed thermal capacity","Aerothermal","Megawatt","56.700"
"2020","Lithuania","Installed thermal capacity","Geothermal","Megawatt","52.100"
"2020","Lithuania","Installed thermal capacity","Hydrothermal","Megawatt","1.300"
"2020","Luxembourg","Installed thermal capacity","Aerothermal","Megawatt","11.287"
"2020","Luxembourg","Installed thermal capacity","Geothermal","Megawatt","7.120"
"2020","Luxembourg","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Hungary","Installed thermal capacity","Aerothermal","Megawatt","155.000"
"2020","Hungary","Installed thermal capacity","Geothermal","Megawatt","29.000"
"2020","Hungary","Installed thermal capacity","Hydrothermal","Megawatt","15.000"
"2020","Malta","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Malta","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Malta","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Netherlands","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Netherlands","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Netherlands","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Austria","Installed thermal capacity","Aerothermal","Megawatt","1,643.088"
"2020","Austria","Installed thermal capacity","Geothermal","Megawatt","1,323.735"
"2020","Austria","Installed thermal capacity","Hydrothermal","Megawatt","259.953"
"2020","Poland","Installed thermal capacity","Aerothermal","Megawatt","1,592.790"
"2020","Poland","Installed thermal capacity","Geothermal","Megawatt","979.791"
"2020","Poland","Installed thermal capacity","Hydrothermal","Megawatt","46.613"
"2020","Portugal","Installed thermal capacity","Aerothermal","Megawatt","11,058.867"
"2020","Portugal","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Portugal","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Romania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Romania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Romania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Slovenia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Slovenia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Slovenia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Slovakia","Installed thermal capacity","Aerothermal","Megawatt","943.953"
"2020","Slovakia","Installed thermal capacity","Geothermal","Megawatt","18.305"
"2020","Slovakia","Installed thermal capacity","Hydrothermal","Megawatt","20.586"
"2020","Finland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Finland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Finland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Sweden","Installed thermal capacity","Aerothermal","Megawatt","5,233.000"
"2020","Sweden","Installed thermal capacity","Geothermal","Megawatt","7,017.000"
"2020","Sweden","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Iceland","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Iceland","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Iceland","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Liechtenstein","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Liechtenstein","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Liechtenstein","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Norway","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Norway","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Norway","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","United Kingdom","Installed thermal capacity","Aerothermal","Megawatt",":"
"2020","United Kingdom","Installed thermal capacity","Geothermal","Megawatt",":"
"2020","United Kingdom","Installed thermal capacity","Hydrothermal","Megawatt",":"
"2020","Montenegro","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Montenegro","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Montenegro","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","North Macedonia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","North Macedonia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","North Macedonia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Albania","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Albania","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Albania","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Serbia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Serbia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Serbia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Turkey","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Turkey","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Turkey","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Bosnia and Herzegovina","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Bosnia and Herzegovina","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Bosnia and Herzegovina","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Kosovo (under United Nations Security Council Resolution 1244/99)","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Moldova","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Moldova","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Moldova","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Ukraine","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Ukraine","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Ukraine","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
"2020","Georgia","Installed thermal capacity","Aerothermal","Megawatt","0.000"
"2020","Georgia","Installed thermal capacity","Geothermal","Megawatt","0.000"
"2020","Georgia","Installed thermal capacity","Hydrothermal","Megawatt","0.000"
