TIME,GEO,SIEC,PLANT_TEC,UNIT,Value,rank
2018,Romania,Hydro,Net maximum electrical capacity,Megawatt,6700.65,0
2018,Romania,Hydro,Net maximum electrical capacity,Megawatt,6700.65,1
2018,Romania,Wind,Net maximum electrical capacity,Megawatt,3032.26,0
2018,Romania,Solar,Net maximum electrical capacity,Megawatt,1385.91,0
2018,Romania,Solid Biofuels,Net maximum electrical capacity,Megawatt,119.28,0
2018,Slovenia,Hydro,Net maximum electrical capacity,Megawatt,1343.43,0
2018,Slovenia,Wind,Net maximum electrical capacity,Megawatt,3.3,0
2018,Slovenia,Solar,Net maximum electrical capacity,Megawatt,246.8,0
2018,Slovenia,Solid Biofuels,Net maximum electrical capacity,Megawatt,32,0
2018,Slovakia,Hydro,Net maximum electrical capacity,Megawatt,2528,0
2018,Slovakia,Wind,Net maximum electrical capacity,Megawatt,3,0
2018,Slovakia,Solar,Net maximum electrical capacity,Megawatt,472,0
2018,Slovakia,Solid Biofuels,Net maximum electrical capacity,Megawatt,148,0
2018,Finland,Hydro,Net maximum electrical capacity,Megawatt,3152,0
2018,Finland,Wind,Net maximum electrical capacity,Megawatt,2041,0
2018,Finland,Solar,Net maximum electrical capacity,Megawatt,140,0
2018,Finland,Solid Biofuels,Net maximum electrical capacity,Megawatt,1966,0
2018,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16431,0
2018,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16431,1
2018,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16431,2
2018,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16431,3
2018,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16431,4
2018,Sweden,Wind,Net maximum electrical capacity,Megawatt,7300,0
2018,Sweden,Wind,Net maximum electrical capacity,Megawatt,7300,1
2018,Sweden,Solar,Net maximum electrical capacity,Megawatt,428,0
2018,Sweden,Solid Biofuels,Net maximum electrical capacity,Megawatt,3918,0
2018,United Kingdom,Hydro,Net maximum electrical capacity,Megawatt,4773,0
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,0
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,1
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,2
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,3
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,4
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,5
2018,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,21767.22,6
2018,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13073,0
2018,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13073,1
2018,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13073,2
2018,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13073,3
2018,United Kingdom,Solid Biofuels,Net maximum electrical capacity,Megawatt,4592.59,0
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,0
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,1
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,2
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,3
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,4
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,5
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,6
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,7
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,8
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,9
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,10
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,11
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,12
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,13
2019,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150796.15,14
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,0
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,1
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,2
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,3
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,4
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,5
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,6
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,7
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,8
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,9
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,10
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,11
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,12
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,13
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,14
2019,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,167162.15,15
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,0
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,1
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,2
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,3
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,4
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,5
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,6
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,7
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,8
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,9
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,10
2019,European Union - 27 countries (from 2020),Solar,Net maximum electrical capacity,Megawatt,120221.82,11
2019,European Union - 27 countries (from 2020),Solid Biofuels,Net maximum electrical capacity,Megawatt,15749.93,0
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,0
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,1
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,2
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,3
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,4
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,5
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,6
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,7
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,8
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,9
2019,Euro area - 19 countries  (from 2015),Hydro,Net maximum electrical capacity,Megawatt,117342.41,10
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,0
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,1
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,2
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,3
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,4
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,5
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,6
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,7
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,8
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,9
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,10
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,11
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,12
2019,Euro area - 19 countries  (from 2015),Wind,Net maximum electrical capacity,Megawatt,141491.1,13
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,0
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,1
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,2
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,3
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,4
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,5
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,6
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,7
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,8
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,9
2019,Euro area - 19 countries  (from 2015),Solar,Net maximum electrical capacity,Megawatt,110871.59,10
2019,Euro area - 19 countries  (from 2015),Solid Biofuels,Net maximum electrical capacity,Megawatt,8629.11,0
2019,Belgium,Hydro,Net maximum electrical capacity,Megawatt,1414.1,0
2019,Belgium,Wind,Net maximum electrical capacity,Megawatt,3863.4,0
2019,Belgium,Solar,Net maximum electrical capacity,Megawatt,4636.6,0
2019,Belgium,Solid Biofuels,Net maximum electrical capacity,Megawatt,539.2,0
2019,Bulgaria,Hydro,Net maximum electrical capacity,Megawatt,3378.35,0
2019,Bulgaria,Wind,Net maximum electrical capacity,Megawatt,703.12,0
2019,Bulgaria,Solar,Net maximum electrical capacity,Megawatt,1047.95,0
2019,Bulgaria,Solid Biofuels,Net maximum electrical capacity,Megawatt,23.51,0
2019,Czechia,Hydro,Net maximum electrical capacity,Megawatt,2265.21,0
2019,Czechia,Wind,Net maximum electrical capacity,Megawatt,339.41,0
2019,Czechia,Solar,Net maximum electrical capacity,Megawatt,2086.42,0
2019,Czechia,Solid Biofuels,Net maximum electrical capacity,Megawatt,434,0
2019,Denmark,Hydro,Net maximum electrical capacity,Megawatt,7.26,0
2019,Denmark,Wind,Net maximum electrical capacity,Megawatt,6102.94,0
2019,Denmark,Wind,Net maximum electrical capacity,Megawatt,6102.94,1
2019,Denmark,Solar,Net maximum electrical capacity,Megawatt,1080,0
2019,Denmark,Solid Biofuels,Net maximum electrical capacity,Megawatt,1501.26,0
2019,Germany,Hydro,Net maximum electrical capacity,Megawatt,10733,0
2019,Germany,Hydro,Net maximum electrical capacity,Megawatt,10733,1
2019,Germany,Hydro,Net maximum electrical capacity,Megawatt,10733,2
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,0
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,1
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,2
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,3
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,4
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,5
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,6
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,7
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,8
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,9
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,10
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,11
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,12
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,13
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,14
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,15
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,16
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,17
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,18
2019,Germany,Wind,Net maximum electrical capacity,Megawatt,60742,19
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,0
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,1
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,2
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,3
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,4
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,5
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,6
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,7
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,8
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,9
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,10
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,11
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,12
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,13
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,14
2019,Germany,Solar,Net maximum electrical capacity,Megawatt,48914,15
2019,Germany,Solid Biofuels,Net maximum electrical capacity,Megawatt,1598,0
2019,Estonia,Hydro,Net maximum electrical capacity,Megawatt,6,0
2019,Estonia,Wind,Net maximum electrical capacity,Megawatt,316,0
2019,Estonia,Solar,Net maximum electrical capacity,Megawatt,120.6,0
2019,Estonia,Solid Biofuels,Net maximum electrical capacity,Megawatt,180,0
2019,Ireland,Hydro,Net maximum electrical capacity,Megawatt,529,0
2019,Ireland,Wind,Net maximum electrical capacity,Megawatt,4126.45,0
2019,Ireland,Solar,Net maximum electrical capacity,Megawatt,58.31,0
2019,Ireland,Solid Biofuels,Net maximum electrical capacity,Megawatt,6.65,0
2019,Greece,Hydro,Net maximum electrical capacity,Megawatt,3412,0
2019,Greece,Wind,Net maximum electrical capacity,Megawatt,3589,0
2019,Greece,Solar,Net maximum electrical capacity,Megawatt,2833.79,0
2019,Greece,Solid Biofuels,Net maximum electrical capacity,Megawatt,13.11,0
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,0
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,1
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,2
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,3
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,4
2019,Spain,Hydro,Net maximum electrical capacity,Megawatt,20113.67,5
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,0
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,1
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,2
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,3
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,4
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,5
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,6
2019,Spain,Wind,Net maximum electrical capacity,Megawatt,25590.08,7
2019,Spain,Solar,Net maximum electrical capacity,Megawatt,11143.27,0
2019,Spain,Solar,Net maximum electrical capacity,Megawatt,11143.27,1
2019,Spain,Solar,Net maximum electrical capacity,Megawatt,11143.27,2
2019,Spain,Solid Biofuels,Net maximum electrical capacity,Megawatt,718.44,0
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,0
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,1
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,2
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,3
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,4
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,5
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,6
2019,France,Hydro,Net maximum electrical capacity,Megawatt,25868.59,7
2019,France,Wind,Net maximum electrical capacity,Megawatt,16456.85,0
2019,France,Wind,Net maximum electrical capacity,Megawatt,16456.85,1
2019,France,Wind,Net maximum electrical capacity,Megawatt,16456.85,2
2019,France,Wind,Net maximum electrical capacity,Megawatt,16456.85,3
2019,France,Wind,Net maximum electrical capacity,Megawatt,16456.85,4
2019,France,Solar,Net maximum electrical capacity,Megawatt,10807.87,0
2019,France,Solar,Net maximum electrical capacity,Megawatt,10807.87,1
2019,France,Solar,Net maximum electrical capacity,Megawatt,10807.87,2
2019,France,Solid Biofuels,Net maximum electrical capacity,Megawatt,873.52,0
2019,Croatia,Hydro,Net maximum electrical capacity,Megawatt,2199.7,0
2019,Croatia,Wind,Net maximum electrical capacity,Megawatt,646.3,0
2019,Croatia,Solar,Net maximum electrical capacity,Megawatt,84.8,0
2019,Croatia,Solid Biofuels,Net maximum electrical capacity,Megawatt,75.5,0
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,0
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,1
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,2
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,3
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,4
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,5
2019,Italy,Hydro,Net maximum electrical capacity,Megawatt,22541.09,6
2019,Italy,Wind,Net maximum electrical capacity,Megawatt,10679.46,0
2019,Italy,Wind,Net maximum electrical capacity,Megawatt,10679.46,1
2019,Italy,Wind,Net maximum electrical capacity,Megawatt,10679.46,2
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,0
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,1
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,2
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,3
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,4
2019,Italy,Solar,Net maximum electrical capacity,Megawatt,20865.28,5
2019,Italy,Solid Biofuels,Net maximum electrical capacity,Megawatt,727.98,0
2019,Cyprus,Hydro,Net maximum electrical capacity,Megawatt,0,0
2019,Cyprus,Wind,Net maximum electrical capacity,Megawatt,157.73,0
2019,Cyprus,Solar,Net maximum electrical capacity,Megawatt,151.26,0
2019,Cyprus,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2019,Latvia,Hydro,Net maximum electrical capacity,Megawatt,1586.69,0
2019,Latvia,Wind,Net maximum electrical capacity,Megawatt,77.92,0
2019,Latvia,Solar,Net maximum electrical capacity,Megawatt,3.3,0
2019,Latvia,Solid Biofuels,Net maximum electrical capacity,Megawatt,96.95,0
2019,Lithuania,Hydro,Net maximum electrical capacity,Megawatt,877,0
2019,Lithuania,Wind,Net maximum electrical capacity,Megawatt,534,0
2019,Lithuania,Solar,Net maximum electrical capacity,Megawatt,103,0
2019,Lithuania,Solid Biofuels,Net maximum electrical capacity,Megawatt,63,0
2019,Luxembourg,Hydro,Net maximum electrical capacity,Megawatt,1330.47,0
2019,Luxembourg,Wind,Net maximum electrical capacity,Megawatt,135.79,0
2019,Luxembourg,Solar,Net maximum electrical capacity,Megawatt,159.74,0
2019,Luxembourg,Solid Biofuels,Net maximum electrical capacity,Megawatt,35.15,0
2019,Hungary,Hydro,Net maximum electrical capacity,Megawatt,58,0
2019,Hungary,Wind,Net maximum electrical capacity,Megawatt,323,0
2019,Hungary,Solar,Net maximum electrical capacity,Megawatt,1400,0
2019,Hungary,Solid Biofuels,Net maximum electrical capacity,Megawatt,402,0
2019,Malta,Hydro,Net maximum electrical capacity,Megawatt,0,0
2019,Malta,Wind,Net maximum electrical capacity,Megawatt,0.1,0
2019,Malta,Solar,Net maximum electrical capacity,Megawatt,155.16,0
2019,Malta,Solid Biofuels,Net maximum electrical capacity,Megawatt,0,0
2019,Netherlands,Hydro,Net maximum electrical capacity,Megawatt,37,0
2019,Netherlands,Wind,Net maximum electrical capacity,Megawatt,4484.16,0
2019,Netherlands,Solar,Net maximum electrical capacity,Megawatt,7226,0
2019,Netherlands,Solar,Net maximum electrical capacity,Megawatt,7226,1
2019,Netherlands,Solid Biofuels,Net maximum electrical capacity,Megawatt,239.12,0
2019,Austria,Hydro,Net maximum electrical capacity,Megawatt,14597.11,0
2019,Austria,Hydro,Net maximum electrical capacity,Megawatt,14597.11,1
2019,Austria,Hydro,Net maximum electrical capacity,Megawatt,14597.11,2
2019,Austria,Hydro,Net maximum electrical capacity,Megawatt,14597.11,3
2019,Austria,Wind,Net maximum electrical capacity,Megawatt,3224.12,0
2019,Austria,Solar,Net maximum electrical capacity,Megawatt,1702.09,0
2019,Austria,Solid Biofuels,Net maximum electrical capacity,Megawatt,813.43,0
2019,Poland,Hydro,Net maximum electrical capacity,Megawatt,2397.01,0
2019,Poland,Wind,Net maximum electrical capacity,Megawatt,5837.76,0
2019,Poland,Solar,Net maximum electrical capacity,Megawatt,1539.26,0
2019,Poland,Solid Biofuels,Net maximum electrical capacity,Megawatt,731.78,0
2019,Portugal,Hydro,Net maximum electrical capacity,Megawatt,7261.99,0
2019,Portugal,Hydro,Net maximum electrical capacity,Megawatt,7261.99,1
2019,Portugal,Wind,Net maximum electrical capacity,Megawatt,5222.75,0
2019,Portugal,Solar,Net maximum electrical capacity,Megawatt,901.44,0
2019,Portugal,Solid Biofuels,Net maximum electrical capacity,Megawatt,589.57,0
2019,Romania,Hydro,Net maximum electrical capacity,Megawatt,6686.2,0
2019,Romania,Hydro,Net maximum electrical capacity,Megawatt,6686.2,1
2019,Romania,Wind,Net maximum electrical capacity,Megawatt,3037.52,0
2019,Romania,Solar,Net maximum electrical capacity,Megawatt,1397.8,0
2019,Romania,Solid Biofuels,Net maximum electrical capacity,Megawatt,118.77,0
2019,Slovenia,Hydro,Net maximum electrical capacity,Megawatt,1350.72,0
2019,Slovenia,Wind,Net maximum electrical capacity,Megawatt,3.3,0
2019,Slovenia,Solar,Net maximum electrical capacity,Megawatt,277.88,0
2019,Slovenia,Solid Biofuels,Net maximum electrical capacity,Megawatt,34,0
2019,Slovakia,Hydro,Net maximum electrical capacity,Megawatt,2527,0
2019,Slovakia,Wind,Net maximum electrical capacity,Megawatt,4,0
2019,Slovakia,Solar,Net maximum electrical capacity,Megawatt,590,0
2019,Slovakia,Solid Biofuels,Net maximum electrical capacity,Megawatt,138,0
2019,Finland,Hydro,Net maximum electrical capacity,Megawatt,3157,0
2019,Finland,Wind,Net maximum electrical capacity,Megawatt,2284,0
2019,Finland,Solar,Net maximum electrical capacity,Megawatt,222,0
2019,Finland,Solid Biofuels,Net maximum electrical capacity,Megawatt,1963,0
2019,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16462,0
2019,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16462,1
2019,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16462,2
2019,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16462,3
2019,Sweden,Hydro,Net maximum electrical capacity,Megawatt,16462,4
2019,Sweden,Wind,Net maximum electrical capacity,Megawatt,8681,0
2019,Sweden,Wind,Net maximum electrical capacity,Megawatt,8681,1
2019,Sweden,Solar,Net maximum electrical capacity,Megawatt,714,0
2019,Sweden,Solid Biofuels,Net maximum electrical capacity,Megawatt,3834,0
2019,United Kingdom,Hydro,Net maximum electrical capacity,Megawatt,4773,0
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,0
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,1
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,2
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,3
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,4
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,5
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,6
2019,United Kingdom,Wind,Net maximum electrical capacity,Megawatt,24095.38,7
2019,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13346,0
2019,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13346,1
2019,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13346,2
2019,United Kingdom,Solar,Net maximum electrical capacity,Megawatt,13346,3
2019,United Kingdom,Solid Biofuels,Net maximum electrical capacity,Megawatt,4672.59,0
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,0
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,1
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,2
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,3
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,4
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,5
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,6
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,7
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,8
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,9
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,10
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,11
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,12
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,13
2020,European Union - 27 countries (from 2020),Hydro,Net maximum electrical capacity,Megawatt,150771.29,14
2020,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,176985.2,0
2020,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,176985.2,1
2020,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,176985.2,2
2020,European Union - 27 countries (from 2020),Wind,Net maximum electrical capacity,Megawatt,176985.2,3
